Head Début : 2019/04/27 21:59:55 , Temps d'exécution : 962 secondes , Variation de p_mutation entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 0 à 100
36.8976,25.977,25.6526,19.8152,15.153,16.7254,21.6074,18.832,16.3556,16.8243
39.2891,15.8332,15.4812,15.5381,15.6615,15.6419,15.5236,15.642,15.6589,15.5815
65.6396,15.4358,15.5316,15.5017,15.6596,15.6601,15.3474,15.7385,15.7809,15.6508
65.0378,15.1283,15.5655,15.6585,15.6852,15.6418,15.6843,15.6706,15.6234,15.6532
77.8121,15.442,15.5639,15.3728,15.5346,15.5487,15.6972,15.7438,15.7399,15.728
56.0988,15.4387,15.7347,15.7055,15.7535,15.6127,15.7156,15.6719,15.7016,15.7108
43.294,15.4067,15.6371,15.6851,15.7143,15.713,15.7839,15.6579,15.7317,15.6054
48.1952,15.835,15.717,15.8992,15.6617,15.7255,15.7165,15.7042,15.7105,15.6831
29.8246,15.9304,15.5568,15.5813,15.6941,15.9149,15.7104,15.7258,15.698,15.523
31.122,15.5598,16.02,15.4881,15.7413,15.6942,15.8654,15.68,15.7527,15.8521
49.2174,16.0635,15.3964,15.821,15.8119,15.752,15.9572,15.6562,15.8306,15.7414
