Head Début : 2019/04/28 00:42:02 , Temps d'exécution : 11758 secondes , Variation de pop_size entre 10 et 300 avec un pas de 10, Variation de nmb_gens de 0 à 100
96.4046,97.3236,97.4206,97.2939,97.3096,97.2687,97.3121,97.3594,97.3527,97.4007
91.5603,97.1296,97.5062,97.4425,97.3376,97.4112,97.371,97.3412,97.3317,97.3361
108.2298,97.4575,97.4022,96.9912,97.4103,97.4033,97.3379,97.3644,97.2943,97.3254
107.7345,97.5254,97.4661,97.3578,97.3235,97.3668,97.3955,97.334,97.2976,97.3442
91.2123,97.2553,97.3997,97.3812,97.3764,97.2632,97.3476,97.3396,97.3271,97.3426
102.3381,97.025,97.6465,97.3778,97.3736,97.3719,97.2928,97.3376,97.3479,97.3152
94.2304,97.4326,97.1677,97.3223,97.3244,97.3376,97.3687,97.3401,97.3251,97.3137
109.2307,97.0448,97.3929,97.5686,97.374,97.2542,97.3623,97.3041,97.367,97.3459
99.4453,97.4502,97.336,97.434,97.3699,97.339,97.3322,97.5239,97.3562,97.3389
98.0175,97.4748,97.3594,97.3204,97.3016,97.3631,97.382,97.2729,97.3136,97.3358
101.7512,97.3754,97.2847,97.3408,97.4724,97.4441,97.373,97.3255,97.3576,97.3243
106.2307,97.1582,97.4856,97.5931,97.3382,97.3243,97.3283,97.2903,97.3596,97.3302
97.4327,97.6744,97.269,97.596,97.2615,97.3548,97.4088,97.3514,97.3312,97.3256
108.5831,97.6771,97.0953,97.4014,97.3117,97.3448,97.3517,97.2951,97.3215,97.3552
107.2802,97.4285,97.3294,97.1289,97.3767,97.3893,97.3282,97.4507,97.3373,97.2884
93.6951,97.0621,97.4472,97.3319,97.4005,97.3117,97.3185,97.3469,97.3497,97.3256
103.3349,97.4062,97.1387,97.4211,97.4085,97.3185,97.3773,97.3129,97.3394,97.3447
91.6171,97.0657,97.4584,97.441,97.3176,97.3691,97.348,97.3851,97.3773,97.3213
88.5373,97.3654,97.5375,97.3591,97.265,97.2601,97.3653,97.358,97.3332,97.364
113.5863,97.1282,97.2789,97.2834,97.7283,97.4059,97.3865,97.3056,97.3297,97.336
106.5961,97.1983,97.3201,97.2558,97.3076,97.3177,97.2795,97.3419,97.332,97.3405
108.655,97.7584,97.3323,97.2956,97.1972,97.2445,97.3494,97.2996,97.3268,97.3584
103.826,97.2372,97.48,97.2949,97.3849,97.3748,97.3314,97.3111,97.3187,97.3569
97.2142,97.2299,97.229,97.396,97.4406,97.3272,97.3491,97.3348,97.2823,97.3522
102.517,97.5204,97.3064,97.517,97.3676,97.3417,97.4057,97.2931,97.3888,97.288
96.5668,97.4112,97.2622,97.468,97.573,97.2653,97.3155,97.3362,97.3464,97.3218
98.5399,97.4185,97.4635,97.4315,97.4342,97.3333,97.3049,97.3523,97.3108,97.314
97.8884,96.9101,97.6074,97.3097,97.4354,97.3584,97.3785,97.2922,97.3329,97.3778
95.8577,97.8752,97.4519,97.3189,97.3844,97.3184,97.3409,97.3066,97.4175,97.3539
103.6238,97.5889,97.19,97.4937,97.3285,97.3396,97.3138,97.3744,97.3507,97.3551
