Head Debut : 2019/04/30 04:34:56 , Temps d'execution : 8742 secondes , Variation de pop_size entre 10 et 150 avec un pas de 10, Variation de nmb_gens de 1 a 50
99.6551,97.6998,98.3362,97.5453,98.3616,96.9287,96.3919,98.0055,97.4591,97.8417,98.3571,96.9415,97.2072,97.1204,97.3606,97.334,97.4895,97.3608,97.3387,97.4021,97.5011,97.255,97.5498,97.4019,97.2563,97.4607,97.372,97.3314,97.3302,97.3097,97.3264,97.4454,97.3062,97.3628,97.3384,97.3581,97.4322,97.368,97.4352,97.3588,97.234,97.3376,97.3222,97.3308,97.4203,97.3465,97.3534,97.3627,97.4349
99.4867,96.6091,96.741,97.3662,96.8642,97.6106,97.2306,97.2932,97.657,97.2153,97.2038,97.4276,96.9477,97.3924,97.1009,97.3982,96.9615,97.4253,97.353,97.3386,97.5598,97.3193,97.3156,97.4327,97.3745,97.3928,97.33,97.1832,97.1742,97.1934,97.4932,97.2749,97.239,97.5286,97.3499,97.4081,97.2708,97.3228,97.3738,97.3598,97.118,97.2978,97.3229,97.2982,97.4801,97.4462,97.281,97.3583,97.4
95.7065,98.5961,97.9951,97.9423,97.368,97.3099,97.3315,96.7936,97.158,97.027,97.4113,97.0634,97.3097,97.6508,97.395,97.4559,97.374,97.3331,97.4813,97.2496,97.2777,97.2445,97.3787,97.3533,97.4514,97.2701,97.1719,97.3641,97.2794,97.425,97.3262,97.2734,97.3013,97.4227,97.2894,97.3844,97.283,97.2338,97.3316,97.3985,97.3203,97.2547,97.3292,97.4305,97.3914,97.3165,97.3622,97.2792,97.2887
98.3898,97.5562,97.8225,97.3181,98.1446,97.8765,97.0177,97.3405,97.1107,97.4071,97.3882,97.0291,97.4144,97.2545,97.302,96.8747,97.235,97.369,97.4376,97.4134,97.3222,97.3188,97.3548,97.4107,97.3259,97.3081,97.193,97.3528,97.339,97.3228,97.3276,97.3228,97.3339,97.2548,97.4062,97.2671,97.2178,97.3409,97.3689,97.3957,97.1947,97.4119,97.2834,97.1557,97.3186,97.3074,97.273,97.2811,97.4404
96.9542,96.8436,98.3976,96.8258,96.9133,97.4489,97.5026,96.867,96.9583,97.7705,97.6499,97.1233,97.3484,97.4172,97.0978,97.2405,97.533,97.3382,97.4085,97.2619,97.3753,97.2846,97.1899,97.3243,97.3555,97.6248,97.5125,97.3963,97.2394,97.4929,97.2751,97.3776,97.359,97.367,97.3649,97.2701,97.2832,97.3735,97.1627,97.3347,97.3155,97.335,97.3154,97.2606,97.3073,97.3342,97.39,97.3989,97.343
97.7191,93.2247,97.9787,97.1091,97.3092,97.786,97.8148,97.0805,97.8816,97.2089,97.1663,97.4898,97.2391,97.4627,97.3803,97.2822,97.1002,96.973,97.3161,97.3286,97.4268,97.1555,97.3843,97.3709,97.3248,97.3202,97.1688,97.2934,97.2987,97.3112,97.3806,97.3214,97.4032,97.4211,97.2569,97.5126,97.3756,97.3113,97.3055,97.4225,97.412,97.2702,97.2803,97.2775,97.35,97.3128,97.3362,97.3178,97.355
98.2319,97.3991,97.0207,100.6611,97.3137,97.2092,97.2341,97.061,97.2275,97.8827,97.3635,97.1722,97.3611,97.3559,97.4329,97.385,97.471,97.3623,97.3075,97.298,97.4333,97.3496,97.3184,97.4882,97.3383,97.3399,97.4353,97.4062,97.3499,97.3451,97.4516,97.1849,97.285,97.2853,97.377,97.3181,97.406,97.4448,97.3934,97.3065,97.3533,97.3839,97.2628,97.3046,97.2767,97.355,97.3292,97.1024,97.4348
96.7331,97.122,97.0487,96.6895,98.3538,98.0346,97.3694,97.0207,97.1415,97.4999,97.0634,96.8787,97.5103,97.3757,97.3423,97.7589,97.4472,97.4812,97.4597,97.3683,97.2789,97.471,97.4402,97.4693,97.3103,97.1441,97.3801,97.322,97.1814,97.2822,97.3976,97.321,97.3065,97.2696,97.3909,97.3124,97.3578,97.3073,97.3291,97.3372,97.4182,97.3138,97.252,97.3002,97.2131,97.3634,97.3292,97.3578,97.4306
100.8737,99.2715,98.1212,97.0606,96.7111,97.7856,97.3811,96.8377,97.0745,97.2019,97.3367,97.3907,97.2608,97.2842,97.3414,97.2625,97.2644,97.2414,97.3758,97.3884,97.3959,97.3158,97.2274,97.4525,97.3098,97.3895,97.2391,97.4273,97.2418,97.4427,97.5732,97.3368,97.3,97.3231,97.3575,97.3183,97.3848,97.3999,97.3141,97.4368,97.4033,97.4261,97.3286,97.2712,97.4226,97.3717,97.2864,97.3721,97.3726
97.583,97.9165,96.7413,97.2529,97.2045,97.2998,97.5411,97.1243,97.034,97.8181,97.8839,97.7592,97.4076,96.8501,97.4623,97.2079,97.1669,97.3388,97.4326,97.1941,97.5645,97.3936,97.3497,97.3792,97.2751,97.5799,97.1874,97.3294,97.2786,97.3026,97.4319,97.3779,97.2878,97.4079,97.3198,97.2172,97.3887,97.2968,97.3549,97.3149,97.2661,97.388,97.165,97.3029,97.3972,97.4108,97.2647,97.3305,97.3204
95.7927,94.6698,98.1337,96.7731,97.4172,97.4783,97.0672,96.9383,97.0922,97.0336,97.3876,97.3004,97.57,97.2269,97.4463,97.2054,97.5451,97.8374,97.3286,97.3921,97.341,97.4878,97.4041,97.276,97.309,97.3272,97.4114,97.4347,97.6231,97.3296,97.3225,97.3278,97.4038,97.389,97.3265,97.3758,97.2627,97.3349,97.3472,97.378,97.3892,97.2302,97.3711,97.4428,97.2596,97.3627,97.4069,97.3144,97.3274
