Head Debut : 2019/04/30 02:08:53 , Temps d'execution : 8763 secondes , Variation de pop_size entre 10 et 150 avec un pas de 10, Variation de nmb_gens de 1 a 50
105.6544,97.7674,101.2315,96.2793,96.3856,97.3174,97.3606,97.5211,97.3408,97.2296,97.6984,97.1882,97.4744,97.3037,97.4109,97.5545,97.4343,97.5921,97.4437,97.3718,97.2772,97.4167,97.3203,97.5233,97.2653,97.3342,97.3068,97.2813,97.2663,97.2863,97.4217,97.3434,97.3577,97.2456,97.3802,97.2545,97.2769,97.2813,97.3384,97.5022,97.3615,97.0712,97.372,97.321,97.3573,97.3071,97.3556,97.3378,97.3661
97.8081,97.8724,98.6874,97.6185,97.3138,96.8414,97.81,97.7686,97.4896,97.1748,97.3944,97.3013,97.5092,97.4919,97.4196,97.4287,97.5131,97.0935,97.0104,97.2287,97.4405,97.2817,97.274,97.3068,97.425,97.4438,97.2939,97.4724,97.5757,97.5412,97.3146,97.3833,97.5285,97.3432,97.3105,97.1422,97.4032,97.3394,97.3716,97.3945,97.2929,97.3897,97.3446,97.3341,97.3607,97.2482,97.2674,97.294,97.3067
94.4748,98.5261,97.8978,97.5666,97.2132,97.3607,97.8633,98.4877,97.4164,97.7986,97.7457,97.2903,97.2533,97.1133,97.415,97.4121,97.4732,97.226,97.0889,97.4699,97.3657,97.2424,97.3526,97.3643,97.3648,97.4129,97.3636,97.264,97.314,97.4355,97.2816,97.2339,97.3234,97.3212,97.3491,97.3376,97.2891,97.3425,97.5416,97.2249,97.4132,97.3049,97.4815,97.3649,97.3075,97.3482,97.2719,97.2774,97.3203
101.156,101.1059,100.2139,97.118,97.5129,96.4042,97.4315,97.2895,96.6172,97.278,97.711,97.3444,97.5687,97.2952,97.5258,97.4677,97.2313,97.184,97.1448,97.3711,97.2955,97.4979,97.0103,97.0344,97.1818,97.3192,97.4047,97.4014,97.4517,97.3189,97.2616,97.3262,97.2753,97.3797,97.2798,97.3869,97.4362,97.4178,97.3174,97.3591,97.4803,97.337,97.3806,97.2646,97.3181,97.3209,97.2903,97.3612,97.2523
98.8094,95.2594,97.6755,97.7361,97.687,97.2644,98.2085,98.2493,96.8987,97.3306,97.5058,97.0802,97.4434,97.0995,97.3612,97.2672,97.2852,97.3671,97.4904,97.3286,97.3312,97.2666,97.2306,97.3657,97.4727,97.3557,97.2899,97.4028,97.2335,97.3532,97.2928,97.3574,97.1867,97.2668,97.3487,97.3598,97.2159,97.3145,97.2743,97.278,97.3657,97.5148,97.2365,97.4211,97.3491,97.1799,97.3652,97.49,97.3333
99.735,99.0696,94.2805,97.144,97.4958,97.2066,96.5314,97.3171,97.3534,97.5046,97.2361,97.2741,97.6508,97.1366,97.2833,97.1619,97.1792,97.5685,97.7011,97.2622,97.3722,97.3584,97.4434,97.3416,97.3717,97.2877,97.3826,97.3135,97.4469,97.319,97.3135,97.3754,97.3303,97.5406,97.3382,97.2974,97.3597,97.4324,97.3343,97.3332,97.2912,97.3173,97.4156,97.3001,97.5135,97.271,97.3282,97.3102,97.3273
95.4115,99.1925,97.6625,97.05,96.9354,97.7064,97.056,97.0475,97.164,97.9246,97.2536,97.4318,97.3741,97.3983,97.3958,97.2446,97.5231,97.3597,97.394,97.4061,97.3816,97.4088,97.263,97.329,97.3491,97.3515,97.3808,97.331,97.2039,97.4418,97.4888,97.3988,97.292,97.3271,97.351,97.2811,97.2122,97.281,97.3636,97.3281,97.3946,97.4888,97.3817,97.3222,97.2594,97.3318,97.3411,97.2645,97.3578
103.0071,96.5198,98.105,98.2524,96.6684,97.2499,97.5326,97.0521,97.3086,97.1094,97.2817,97.1871,97.6875,97.5888,97.4451,97.4057,97.6949,97.3584,97.4846,97.3464,97.348,97.3393,97.0581,97.1341,97.3499,97.3592,97.2719,97.5057,97.3631,97.3441,97.2942,97.2788,97.3034,97.3139,97.3195,97.3887,97.2376,97.1397,97.414,97.3345,97.3202,97.2946,97.3907,97.2921,97.1893,97.3058,97.3075,97.3136,97.291
101.9669,96.1371,96.6904,98.0411,97.7878,97.2641,97.4277,97.5786,97.3331,97.6418,97.3722,97.0849,97.4502,97.367,97.398,97.2818,97.6291,97.5488,97.2063,97.3135,97.4134,97.621,97.403,97.3052,97.2982,97.6548,97.3874,97.3776,97.3053,97.1953,97.4284,97.1872,97.439,97.2942,97.321,97.39,97.1855,97.3992,97.5131,97.413,97.3633,97.3984,97.3567,97.4222,97.2892,97.2571,97.3491,97.3418,97.3715
98.7446,96.7127,98.3379,97.191,98.0123,97.6272,97.1425,96.8553,97.5468,96.9476,97.5025,97.7222,97.6438,97.5091,97.1566,97.3868,97.6081,97.4931,97.5419,97.5201,97.305,97.1736,97.2055,97.1463,97.157,97.223,97.2296,97.3424,97.4602,97.285,97.4194,97.2549,97.3401,97.3114,97.4511,97.3875,97.3106,97.3485,97.3358,97.3048,97.4244,97.3497,97.2166,97.3331,97.3351,97.3611,97.3031,97.2448,97.3811
