Head Début : 2019/04/27 17:15:03 , Temps d'exécution : 1603 secondes , Variation de p_crossover entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 0 à 100
1793.5065,495.3224,491.2718,490.1713,488.4226,487.3866,488.6022,489.7236,487.6072,486.8995
1761.1038,491.1146,491.4909,488.6627,487.6401,488.2808,487.3386,487.153,487.2158,489.1339
1819.478,493.3801,491.6572,489.7022,488.4847,490.0693,489.1686,487.9678,489.3913,486.9358
2230.4114,495.1544,490.2028,489.2202,487.9649,487.4413,488.8223,490.4067,488.4263,489.9424
2218.2564,489.1238,489.5327,488.017,489.4536,487.5183,488.265,488.9369,487.5831,487.7889
2175.3376,491.1075,489.7571,493.0802,487.5526,487.4424,487.6572,488.7469,488.2998,486.9154
1908.7271,494.4572,490.427,491.122,486.6989,489.7121,488.37,487.9184,486.7418,487.0704
2136.8786,493.0687,494.8283,489.3779,487.9421,487.094,488.1643,487.9711,486.5891,486.6745
1927.2623,493.3398,488.583,488.8766,487.966,488.1414,488.306,486.44,487.279,487.0855
2220.2784,489.5757,488.2087,491.7737,488.9036,488.8439,487.4506,487.9722,488.0395,487.4923
1630.259,489.1014,491.5999,488.631,487.0541,487.3434,488.083,488.1326,487.5629,486.2668
