Head Début : 2019/04/27 17:22:47 , Temps d'exécution : 1537 secondes , Variation de p_mutation entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 0 à 100
2317.1163,2411.0591,84.227,185.0218,220.6014,100.8056,480.1521,428.5874,486.9347,447.9599
1494.5304,495.8983,489.8428,487.1388,488.1137,487.1988,488.2174,487.4717,486.8726,485.8034
1839.8867,496.0517,491.71,487.2674,487.1941,488.1203,486.8092,486.8961,488.2899,488.4492
2392.903,492.5251,489.3275,487.7078,489.0018,487.5098,488.2732,486.2528,486.3631,487.3922
2089.6284,492.0799,491.6117,490.2527,488.2804,487.3048,486.5741,488.6817,486.3583,488.2924
2176.8258,489.181,489.7738,490.8782,487.6016,487.332,487.2385,487.1484,487.5235,488.1341
1979.6525,489.3892,490.7328,489.588,488.6383,487.8413,487.1486,487.8378,488.4493,488.3816
2350.0477,488.7307,491.202,491.6284,489.2288,490.2985,488.869,487.7255,487.6258,487.4654
2225.2418,488.6379,490.8114,487.4591,489.6813,491.9389,490.5041,488.2707,486.5596,489.2822
2061.7451,497.7734,491.6023,495.2981,488.0984,491.5059,490.057,488.4397,488.852,487.9877
873.4898,500.599,493.6844,492.8228,496.4707,491.7655,491.887,490.9159,488.8098,491.6347
