Head Début : 2019/04/27 00:40:28 , Temps d'exécution : 59675 secondes , Variation de pop_size entre 10 et 500 avec un pas de 10, Variation de nmb_gens de 0 à 100
2246.2716,500.24,493.1413,503.4579,496.415,493.7427,491.7378,490.2166,489.5884,499.6097
74.411,494.8101,487.4607,496.3079,491.9231,488.2274,490.7084,492.749,490.0652,491.1143
1980.2212,496.8084,491.3668,490.8696,490.4438,490.348,489.5674,489.8429,487.7962,488.9191
1312.8897,493.0437,489.33,489.1015,491.3632,491.1003,489.6185,488.3661,488.3342,488.6805
1084.0412,488.1496,492.8585,493.0665,486.0079,490.3609,489.8653,487.2479,487.7126,487.573
1754.2055,490.7859,491.4389,491.4005,489.0688,489.1049,487.8766,486.6094,484.8204,487.8815
1652.0271,494.4997,489.4883,488.8872,489.7343,487.6795,488.6575,490.4656,487.8433,487.6672
1481.8579,496.9459,488.9712,489.0109,491.6449,486.9617,487.0741,487.7283,488.1156,487.3035
1108.4758,489.0468,491.9261,489.2556,487.1536,489.3897,488.5107,486.9881,488.7729,487.8029
2533.0008,488.7655,488.515,487.0267,487.7718,487.1081,488.7958,489.3218,487.987,487.3842
1254.1163,490.8683,492.4315,488.5989,486.8608,489.822,485.7783,487.1305,487.7091,486.5895
1366.3417,495.208,489.2702,492.1823,487.6104,488.6185,488.8836,488.0165,487.9325,486.0139
2085.0409,489.8704,488.1923,488.1458,491.0939,488.654,487.2203,487.4226,486.9181,486.6292
1602.1237,485.1389,490.4689,487.1858,489.4968,486.9561,486.9767,486.8376,487.6821,486.2613
1429.2075,489.1,490.3036,489.4033,488.8392,488.1953,486.1133,488.728,486.3885,487.3328
2275.3882,489.5055,487.6583,487.1422,489.9099,488.438,489.3401,487.6904,486.3907,486.7562
1225.5517,491.0169,488.1416,488.8314,487.8176,488.2661,487.3891,487.416,487.4347,487.6402
2303.1506,488.8088,487.292,488.8334,487.5998,486.4897,488.0377,488.4762,488.3134,486.3671
1264.1811,494.617,488.6112,488.1019,489.8185,487.5257,487.5315,487.2373,487.2811,485.8244
2236.0975,494.9059,489.9189,489.1982,486.2578,487.4508,487.068,487.2972,487.9984,486.5562
2061.3574,489.1464,488.6365,489.2117,487.459,486.9628,486.5387,485.8505,485.685,486.5381
2171.4323,492.0291,490.0242,488.7568,486.8367,487.4742,487.7409,486.5689,485.8365,486.7156
2258.0804,490.0756,487.9968,487.3866,486.842,487.3467,486.4137,487.2609,487.3703,486.6369
2349.2721,491.3133,490.3653,489.0421,486.0267,487.3667,486.504,486.1717,487.511,486.4341
2459.7465,492.3405,487.2806,487.2232,486.7812,486.7229,486.4456,487.9889,487.7267,486.7041
2111.5101,487.4015,485.796,488.2049,487.5856,487.2208,486.7114,487.4917,486.8253,485.7306
2188.1093,490.2405,488.5201,487.3454,488.0339,486.7835,487.262,486.2948,486.0787,485.6995
1743.5144,490.9413,489.2885,487.9433,486.7287,485.8874,486.5207,486.5149,485.8542,486.0725
1978.5262,490.9159,487.9496,488.0155,486.822,486.7823,486.874,486.6033,486.6174,485.6194
2161.9568,489.6335,488.2019,487.6082,486.1808,487.3318,487.0206,487.0965,486.2989,485.9227
2159.1016,489.4788,486.9021,486.7781,487.2087,487.6149,486.9723,487.7267,486.7657,486.4628
2276.3805,487.7528,488.4948,488.0929,487.6846,486.3023,487.1486,486.9279,486.7989,485.893
2132.2526,488.6282,490.0343,487.5039,487.1555,486.598,486.0101,485.9373,485.7793,485.9398
2183.35,489.2431,488.3285,486.5795,486.1605,487.3069,486.4169,486.5035,485.7849,486.3686
2216.96,488.7767,487.6433,487.7902,486.8024,486.6767,487.0218,486.4458,486.0522,485.6029
2262.0752,488.9494,489.4912,488.1225,487.0312,487.8496,486.7451,486.6797,485.9333,485.7563
2014.8759,491.2838,488.2573,487.2511,487.2685,485.9336,486.2587,486.4317,485.4853,486.7624
2220.3233,488.0318,487.6058,487.2976,487.1107,486.6219,487.085,486.5552,486.1971,485.7742
2172.1935,491.6186,486.8213,486.1291,487.6237,486.3154,485.9021,486.3637,486.331,485.7476
1526.2277,489.1207,487.8747,488.5704,486.7852,486.2044,487.0462,486.3974,486.4935,485.7478
2172.4869,488.7992,488.1043,488.1693,486.2107,487.2465,485.8942,486.2658,485.8341,485.8254
2448.0901,488.7636,489.1488,487.7853,488.0645,487.1528,486.5161,486.1209,486.0173,485.905
1949.7113,488.2604,490.5245,487.8452,486.7178,486.4904,486.2251,486.4921,485.4776,485.9089
2248.22,493.1681,487.8129,487.1691,486.5177,485.8574,485.6037,486.3226,485.4996,486.3095
2389.2216,489.4755,487.1909,486.6956,486.7569,486.2497,487.0658,485.8112,486.7918,485.5978
2241.5878,488.5891,488.5582,486.2809,486.6057,486.0555,485.8753,485.6807,485.942,485.4604
2374.3587,488.7921,488.7525,487.2503,486.3377,486.7291,487.1965,485.6405,485.5672,486.2499
2255.292,489.5058,487.0001,487.0485,486.1531,486.8308,485.4846,486.7213,485.9848,485.743
1692.3621,489.1577,488.0332,487.346,486.3047,486.0471,485.6892,486.4417,486.0653,486.2992
2335.218,489.0281,486.5265,485.9397,485.9597,486.404,486.3219,485.9466,485.7557,486.135
