Head Début : 2019/04/27 17:10:57 , Temps d'exécution : 1511 secondes , Variation de p_mutation entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 0 à 100
1502.4954,2254.1391,923.5722,366.7447,497.1649,191.3505,476.4765,406.8671,465.4578,473.4453
2205.8161,500.4711,485.7184,488.0377,487.9607,487.0701,486.6973,486.6394,487.8273,486.8209
2377.0688,497.1826,488.5654,487.4643,489.5505,490.0106,488.0332,487.0018,487.0451,487.93
1413.9642,492.5311,488.5032,486.7883,487.5482,490.1717,486.8999,487.6549,486.5995,486.2221
2091.8693,489.2102,488.6211,487.9011,488.4539,488.174,487.3146,487.8044,486.132,487.6713
2112.881,494.8976,494.3631,487.7072,488.8965,487.4807,489.3082,487.068,486.5204,486.9932
2432.7086,493.2002,490.2597,490.3472,487.2425,488.6492,487.8731,487.774,489.3109,487.556
2501.1975,500.192,488.5077,489.45,488.9363,488.4134,490.5689,488.1555,488.5392,487.0545
959.2986,489.4589,487.9049,490.6268,487.2967,488.0421,490.8184,489.5136,488.0297,489.1926
1607.1206,501.1345,499.2704,490.0118,490.4508,491.9736,488.0593,490.0198,490.3554,488.183
1887.0878,496.353,496.7141,494.3993,489.9712,489.1404,490.8532,489.6403,489.2807,489.8478
