Head Début : 2019/04/27 16:56:40 , Temps d'exécution : 1567 secondes , Variation de p_crossover entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 0 à 100
2198.2021,491.0347,489.1909,489.4161,487.7249,487.9743,489.7084,486.9203,487.6303,486.3516
2262.8018,499.6404,491.0849,490.0144,489.09,487.9162,490.4003,487.0259,486.8463,486.3084
1354.9752,490.9151,489.2038,489.8207,485.9179,488.8738,486.6969,487.2135,486.1517,487.1572
2181.3127,492.41,490.6374,491.7918,489.0856,486.7488,488.2619,488.6634,487.0187,487.1744
2361.8887,487.8468,492.196,489.878,487.2151,485.821,487.3878,488.8791,487.7207,486.8042
1734.3304,492.7713,490.3915,489.5135,489.4852,490.2213,486.2239,489.0977,487.6705,487.6678
1971.1778,501.3301,489.0056,487.9371,487.3267,488.471,487.0287,486.5298,487.5858,490.6714
2039.7354,490.2936,489.7676,489.0835,489.1122,488.3815,488.9081,487.3831,487.3301,487.39
1474.9998,489.6694,488.6799,489.467,488.2794,487.9838,486.9605,488.0388,488.9008,487.3048
1513.2486,496.8009,486.6321,489.4846,489.5616,487.6277,486.8672,487.6285,487.7246,487.4926
2032.1712,490.9277,489.6476,490.3343,488.1566,488.7808,487.5126,488.2528,487.7578,488.0061
